"JAIR PINHEIRO DE LARA";"JAIR PINHEIRO";"23000";"Aguardando julgamento";"PPS";"23";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1968-03-28";"Solteiro(a)";"Motorista de Veículos de Transporte de Carga";"Ensino Fundamental incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"403062012";"255-23.2012.6.11.0001";""
"JAMIL CARVALHO MENDES";"JAMIL MENDES";"23023";"Aguardando julgamento";"PPS";"23";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1970-04-05";"Casado(a)";"Comerciante";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"477892012";"744-60.2012.6.11.0001";""
"JANAÍNA DE ABREU LIMA";"JANAINA LIMA";"17444";"Aguardando julgamento";"PSL";"17";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Feminino";"1974-01-16";"Casado(a)";"Outros";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"451912012";"366-07.2012.6.11.0001";""
"JANAYNA APARECIDA DE SOUZA";"JANAYNA";"27159";"Aguardando julgamento";"PSDC";"27";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Feminino";"1982-04-18";"Casado(a)";"Vigilante";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"496822012";"771-43.2012.6.11.0001";""
"JANE REGINA DA SILVA COSTA";"PROFESSORA JANE";"55390";"Aguardando julgamento";"PSD";"55";"SENTIMENTO CUIABANO I";"PSD / PC do B";"Vereador";"Feminino";"1971-01-13";"Separado(a) judicialmente";"Pedagogo";"Superior completo";"Brasileira nata";"DIAMANTINO/MT";"";"";"449242012";"434-54.2012.6.11.0001";""
"JANETH GUSMÃO LUZ";"JANETH DA LUZ";"40400";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Feminino";"1974-12-13";"Casado(a)";"Dona de Casa";"Ensino Médio incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"455952012";"276-96.2012.6.11.0001";""
"JAQUES DOUGLAS LIMA DA SILVA";"JAQUES DOUGLAS";"70699";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Masculino";"1974-10-16";"Casado(a)";"Servidor Público Municipal";"Ensino Médio completo";"Brasileira nata";"RIO BRANCO/AC";"";"";"455082012";"101-05.2012.6.11.0001";""
"JASSIO APARECIDO MARTINS CARVALHO";"JASSIO MARTINS";"12323";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Masculino";"1967-08-17";"Casado(a)";"Advogado";"Superior completo";"Brasileira nata";"QUIRINOPOLIS/GO";"";"";"423172012";"200-72.2012.6.11.0001";""
"JEFERSON LUIZ ALVES DE OLIVEIRA";"JEFERSON LUIZ";"19321";"Aguardando julgamento";"PTN";"19";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Masculino";"1977-03-19";"Solteiro(a)";"Empresário";"Superior incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"451922012";"367-89.2012.6.11.0001";""
"JERRY WYLLYAN MOREIRA DE SOUZA";"JERRY";"43001";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1969-08-22";"Casado(a)";"Representante Comercial";"Superior completo";"Brasileira nata";"BARRA DO GARÇAS/MT";"";"";"479242012";"731-61.2012.6.11.0001";""
"JERUSA REZENDE DE SOUZA";"JERUSA";"20025";"Aguardando julgamento";"PSC";"20";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Feminino";"1965-01-24";"Casado(a)";"Enfermeiro";"Superior completo";"Brasileira nata";"MINEIROS/GO";"";"";"453122012";"63-90.2012.6.11.0001";""
"JESSE RODRIGUES DE ARRUDA BARROS";"JESSE BARROS";"20014";"Aguardando julgamento";"PSC";"20";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1970-02-20";"Casado(a)";"Engenheiro";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"453132012";"64-75.2012.6.11.0001";""
"JESUS LANGE ADRIEN NETO";"ZITO ADRIEN";"43999";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1954-07-16";"Separado(a) judicialmente";"Arquiteto";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"479462012";"741-08.2012.6.11.0001";""
"JESUS MARCELLOS LORENTZ ALDERETE";"MARCELLOS ALDERETE";"27027";"Aguardando julgamento";"PSDC";"27";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1973-02-17";"Casado(a)";"Servidor Público Municipal";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"453142012";"65-60.2012.6.11.0001";""
"JOACELMO BARBOSA BORGES";"PROFESSOR BIRO";"65123";"Aguardando julgamento";"PC do B";"65";"SENTIMENTO CUIABANO I";"PSD / PC do B";"Vereador";"Masculino";"1974-03-16";"Casado(a)";"Professor de Ensino Superior";"Ensino Médio completo";"Brasileira nata";"BARRA DO GARÇAS/MT";"";"";"479472012";"758-44.2012.6.11.0001";""
"JOACIL JESUS RODRIGUES";"JOACIL RODRIGUES";"22002";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Masculino";"1961-09-10";"Casado(a)";"Contador";"Superior incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"476032012";"726-39.2012.6.11.0001";""
"JOANA DARC AMORIM NASCIMENTO CORREA";"JOANA DARC";"28015";"Aguardando julgamento";"PRTB";"28";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Feminino";"1974-09-20";"Casado(a)";"Cabeleireiro e Barbeiro";"Ensino Fundamental completo";"Brasileira nata";"CUIABÁ/MT";"";"";"453152012";"66-45.2012.6.11.0001";""
"JOANIL LOURENÇO DE SIQUEIRA";"JOANIL DE SIQUEIRA";"12007";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Masculino";"1962-08-10";"Casado(a)";"Servidor Público Estadual";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"474752012";"739-38.2012.6.11.0001";""
"JOAO BATISTA TEIXEIRA DOS SANTOS";"JOAO TEIXEIRA";"25255";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1956-05-05";"Casado(a)";"Produtor Agropecuário";"Ensino Médio completo";"Brasileira nata";"MONTES CLAROS/MG";"";"";"380382012";"176-44.2012.6.11.0001";""
"JOAO CARLOS VICENTE FERREIRA";"JOAO CARLOS FERREIRA";"14013";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1954-03-27";"Casado(a)";"Escritor e Crítico";"Superior incompleto";"Brasileira nata";"SANTA CECILIA DO PAVAO/PR";"";"";"416582012";"470-96.2012.6.11.0001";""
"JOÃO DA CRUZ SOLES";"JOÃOZINHO FOTOGRAFO";"11090";"Aguardando julgamento";"PP";"11";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1965-04-05";"Solteiro(a)";"Fotógrafo e Assemelhados";"Ensino Médio completo";"Brasileira nata";"MIRANDA/MS";"";"";"410342012";"643-23.2012.6.11.0001";""
"JOÃO EMANUEL MOREIRA LIMA";"JOÃO EMANUEL";"55123";"Aguardando julgamento";"PSD";"55";"SENTIMENTO CUIABANO I";"PSD / PC do B";"Vereador";"Masculino";"1981-11-26";"Casado(a)";"Advogado";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"449262012";"436-24.2012.6.11.0001";""
"JOAO JOSE DA SILVA";"JJ";"13478";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Masculino";"1925-11-02";"Viúvo(a)";"Aposentado (Exceto Servidor Público)";"Ensino Fundamental incompleto";"Brasileira nata";"ARAGUARI/MG";"";"";"481122012";"775-80.2012.6.11.0001";""
"JOÃO MAIA";"MAIA";"43210";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1951-03-27";"Separado(a) judicialmente";"Professor de Ensino Superior";"Superior completo";"Brasileira nata";"IBIPORÃ/PR";"";"";"478822012";"740-23.2012.6.11.0001";""
"JOAO NATALINO DA SILVA";"JOÃO NATALINO";"25610";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1964-12-25";"Divorciado(a)";"Outros";"Ensino Fundamental completo";"Brasileira nata";"TARUMIRIM/MG";"";"";"380392012";"177-29.2012.6.11.0001";""
"JOAO NERY CHIROLI";"CHIROLI";"40040";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1972-11-25";"Casado(a)";"Empresário";"Superior completo";"Brasileira nata";"MARINGA/PR";"";"";"455962012";"277-81.2012.6.11.0001";""
"JOÃO PEREIRA DOS SANTOS NETO";"JOÃO CAMELÔ";"15150";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Masculino";"1973-01-31";"Casado(a)";"Gerente";"Ensino Fundamental completo";"Brasileira nata";"CUIABÁ/MT";"";"";"362332012";"306-34.2012.6.11.0001";""
"JOARES PEREIRA VIDAL";"SARGENTO VIDAL";"33133";"Aguardando julgamento";"PMN";"33";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1962-01-22";"Casado(a)";"Policial Militar";"Ensino Médio completo";"Brasileira nata";"PEDRA PRETA/MT";"";"";"410322012";"641-53.2012.6.11.0001";""
"JOCINELE FERREIRA DA COSTA BRASQUI";"PROFª JÔ";"23123";"Aguardando julgamento";"PPS";"23";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Feminino";"1963-07-27";"Casado(a)";"Professor de Ensino Fundamental";"Superior completo";"Brasileira nata";"CORUMBÁ/MS";"";"";"477922012";"730-76.2012.6.11.0001";""
"JOEL DE SOUZA PASSOS";"JOEL PASSOS";"54222";"Aguardando julgamento";"PPL";"54";"Partido não coligado";"-";"Vereador";"Masculino";"1960-08-09";"Casado(a)";"Servidor Público Estadual";"Superior completo";"Brasileira nata";"TEOFILO OTONI/MG";"";"";"402452012";"515-03.2012.6.11.0001";""
"JOELMA DE SOUZA SIQUEIRA";"JOELMA";"45200";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1967-07-17";"Solteiro(a)";"Agente Administrativo";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"410332012";"642-38.2012.6.11.0001";""
"JOELSON DA CRUZ SILVA";"JOELSON GORDINHO";"43051";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1967-05-03";"Solteiro(a)";"Motorista Particular";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"485812012";"790-49.2012.6.11.0001";""
"JONAS BRAZ MOREIRA";"JONAS";"55090";"Aguardando julgamento";"PSD";"55";"SENTIMENTO CUIABANO I";"PSD / PC do B";"Vereador";"Masculino";"1957-12-27";"Divorciado(a)";"Comerciante";"Superior incompleto";"Brasileira nata";"BURITI DE GOIAS/GO";"";"";"449252012";"435-39.2012.6.11.0001";""
"JORGE FILHO DA SILVA EVANGELISTA";"JORGITO";"23444";"Aguardando julgamento";"PPS";"23";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1970-12-24";"Solteiro(a)";"Técnico de Mecânica";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"477812012";"728-09.2012.6.11.0001";""
"JORGEMAR LUIS SILVA PINTO";"JORGE";"40999";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1962-11-05";"Solteiro(a)";"Contador";"Superior completo";"Brasileira nata";"SÃO LUIZ/MA";"";"";"455972012";"278-66.2012.6.11.0001";""
"JOSANE MARIA DIAS NASCIMENTO";"JOSANE MARIA";"20001";"Aguardando julgamento";"PSC";"20";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Feminino";"1965-11-23";"Divorciado(a)";"Auxiliar de Escritório e Assemelhados";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"453162012";"67-30.2012.6.11.0001";""
"JOSE ABEL DO NASCIMENTO";"ABEL NASCIMENTO, ABEL NATUREZA";"43456";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1958-07-30";"Casado(a)";"Servidor Público Municipal";"Superior completo";"Brasileira nata";"CIANORTE/PR";"";"";"484882012";"786-12.2012.6.11.0001";""
"JOSE ADOLFO FRANÇA DA SILVA";"FRANÇA DA SILVA";"25333";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1960-03-24";"Casado(a)";"Comerciante";"Ensino Fundamental completo";"Brasileira nata";"JATAI/GO";"";"";"380402012";"178-14.2012.6.11.0001";""
"JOSÉ ALBERTO ADAMCZYK";"ZEQUINHA";"70345";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Masculino";"1957-07-24";"Casado(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"ERECHIM/RS";"";"";"455102012";"103-72.2012.6.11.0001";""
"JOSÉ BRAZ RODRIGUES ROSA";"BRÁZ DO PSF";"17125";"Aguardando julgamento";"PSL";"17";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Masculino";"1972-10-25";"Casado(a)";"Agente de Saúde e Sanitarista";"Superior completo";"Brasileira nata";"FREI GASPAR/MG";"";"";"451942012";"369-59.2012.6.11.0001";""
"JOSÉ CARLOS DE ARAUJO";"ZÉ DO PT";"13222";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Masculino";"1967-07-29";"Casado(a)";"Motorista de Veículos de Transporte Coletivo de Passageiros";"Ensino Fundamental completo";"Brasileira nata";"SANTA VITÓRIA/MG";"";"";"442142012";"233-62.2012.6.11.0001";""
"JOSÉ CARLOS DE BARROS";"PAULINHO DO TIJUCAL";"70000";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Masculino";"1959-12-28";"Viúvo(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"SIMONÉSIA/MG";"";"";"455112012";"104-57.2012.6.11.0001";""
"JOSE CARLOS TIBRES SAMPAIO";"ZE DA LAGOA";"54123";"Aguardando julgamento";"PPL";"54";"Partido não coligado";"-";"Vereador";"Masculino";"1956-01-06";"Casado(a)";"Mecânico de Manutenção";"Ensino Médio completo";"Brasileira nata";"UBIRANTA/PR";"";"";"402462012";"516-85.2012.6.11.0001";""
"JOSE DE RIBAMAR SILVA SALGADO";"JOSE SALGADO";"70707";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Masculino";"1963-05-09";"Separado(a) judicialmente";"Comerciante";"Ensino Médio completo";"Brasileira nata";"SÃO LUIZ/MA";"";"";"455092012";"102-87.2012.6.11.0001";""
"JOSE DE SOUZA";"ZE DOG";"25800";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1967-04-25";"Casado(a)";"Empresário";"Superior completo";"Brasileira nata";"CERRO AZUL/PR";"";"";"380412012";"179-96.2012.6.11.0001";""
"JOSE DO CARMO DE MORAES ARRUDA";"ZÉ DO CARMO";"28133";"Aguardando julgamento";"PRTB";"28";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1976-02-21";"Casado(a)";"Policial Militar";"Ensino Médio completo";"Brasileira nata";"CUIABA/MT";"";"";"453172012";"68-15.2012.6.11.0001";""
"JOSE FERREIRA DA SILVA FILHO";"ZÉ FERREIRA";"13130";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Masculino";"1963-09-16";"Casado(a)";"Analista de Sistemas";"Superior completo";"Brasileira nata";"POCONE/MT";"";"";"442132012";"232-77.2012.6.11.0001";""
"JOSÉ LITO TAPAJOS";"ZELITO TAPAJÓS";"15566";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Masculino";"1960-10-07";"Casado(a)";"Dona de Casa";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"362322012";"305-49.2012.6.11.0001";""
"JOSE MARCIO FIGUEIREDO PAZ";"JOSÉ MARCIO PAZ";"31255";"Aguardando julgamento";"PHS";"31";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Masculino";"1976-02-10";"Solteiro(a)";"Motorista Particular";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"451932012";"368-74.2012.6.11.0001";""
"JOSE MARCONDES DOS SANTOS NETO";"MUVUCA";"25123";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1975-05-02";"Solteiro(a)";"Jornalista e Redator";"Superior completo";"Brasileira nata";"ALTO PARAGUAI/MT";"";"";"486242012";"791-34.2012.6.11.0001";""
"JOSÉ MARCOS DE SOUZA";"ZÉ MARCOS";"20100";"Aguardando julgamento";"PSC";"20";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1969-11-28";"Casado(a)";"Servidor Público Estadual";"Superior completo";"Brasileira nata";"SANTO ANTONIO DO LEVERGER/MT";"";"";"453182012";"69-97.2012.6.11.0001";""
"JOSÉ MARIA ADÃO";"ADÃO";"13677";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Masculino";"1961-09-19";"Casado(a)";"Empresário";"Ensino Fundamental incompleto";"Brasileira nata";"ECOPORANGA/ES";"";"";"442152012";"234-47.2012.6.11.0001";""
"JOSÉ PEIXOTO DE CASTRO";"ZÉ PEIXOTO";"17321";"Aguardando julgamento";"PSL";"17";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Masculino";"1959-10-20";"Casado(a)";"Vigilante";"Ensino Fundamental completo";"Brasileira nata";"CARMO DO RIO VERDE/GO";"";"";"451952012";"370-44.2012.6.11.0001";""
"JOSE UBIRAJARA DE ARRUDA NETO";"JUCA";"14650";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1962-10-28";"Casado(a)";"Empresário";"Ensino Médio completo";"Brasileira nata";"CUIABA/MT";"";"";"416592012";"471-81.2012.6.11.0001";""
"JOSÉ ZACARIAS DE OLIVEIRA";"JOSÉ ZACARIAS";"22665";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Masculino";"1952-09-25";"Divorciado(a)";"Porteiro de Edifício, Ascensorista, Garagista e Zelador";"Ensino Fundamental incompleto";"Brasileira nata";"IPUEIRAS/CE";"";"";"475772012";"761-96.2012.6.11.0001";""
"JOSEMAIRE PINHEIRO";"MEIRE PINHEIRO";"44200";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Feminino";"1972-10-13";"Casado(a)";"Cantor e Compositor";"Ensino Médio completo";"Brasileira nata";"TABOÃO DA SERRA/SP";"";"";"446022012";"403-34.2012.6.11.0001";""
"JOSIMAURO MARCELO DA SILVA";"CAÇULA DO PANDEIRO";"44444";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Masculino";"1977-09-04";"Solteiro(a)";"Músico";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"446032012";"404-19.2012.6.11.0001";""
"JOSUALDO SANTINO DE OLIVEIRA";"SANTEIRO";"22100";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Masculino";"1965-08-18";"Casado(a)";"Outros";"Superior completo";"Brasileira nata";"GOIANA/PE";"";"";"475612012";"742-90.2012.6.11.0001";""
"JOSUEL RIBEIRO LIMA";"JOSUEL";"40234";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1969-07-26";"Casado(a)";"Outros";"Ensino Fundamental completo";"Brasileira nata";"URUÇUCA/BA";"";"";"455982012";"279-51.2012.6.11.0001";""
"JUBITIVAN TORRES DE LIMA";"JUBI";"44003";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Feminino";"1954-02-18";"Casado(a)";"Servidor Público Federal";"Ensino Fundamental completo";"Brasileira nata";"CUIABA/MT";"";"";"446042012";"405-04.2012.6.11.0001";""
"JUCELINO BARCELO DE MORAES";"JUCELINO";"13913";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Masculino";"1965-09-13";"Casado(a)";"Outros";"Superior incompleto";"Brasileira nata";"CHAPADA DOS GUIMARÃES/MT";"";"";"442162012";"235-32.2012.6.11.0001";""
"JUCILENE MORAES RIBEIRO DA SILVA";"JUJU";"15888";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Feminino";"1977-12-30";"Solteiro(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"484612012";"785-27.2012.6.11.0001";""
"JULIA RODRIGUES DA CONCEIÇÃO";"JULIA RODRIGUES";"28222";"Aguardando julgamento";"PRTB";"28";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Feminino";"1964-07-20";"Solteiro(a)";"Comerciante";"Lê e escreve";"Brasileira nata";"SÃO GONÇALO/MT";"";"";"453192012";"70-82.2012.6.11.0001";""
"JULIANO DE SOUZA RABELO";"CABO JULIANO RABELO";"40144";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1971-01-13";"Casado(a)";"Militar Reformado";"Superior completo";"Brasileira nata";"ITUMBIARA/GO";"";"";"455992012";"280-36.2012.6.11.0001";""
"JULIO CEZAR PINHEIRO";"JULIO PINHEIRO";"14789";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1960-05-09";"Casado(a)";"Vereador";"Ensino Médio completo";"Brasileira nata";"RONDONÓPOLIS/MT";"";"";"416602012";"472-66.2012.6.11.0001";""
"JULYENE PAOLA DOS REIS";"PAOLLA REIS";"12345";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Feminino";"1980-11-11";"Casado(a)";"Servidor Público Federal";"Superior incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"481072012";"774-95.2012.6.11.0001";""
"JURACY FERNANDES EVANGELISTA";"JOSY EVANGELISTA";"43257";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Feminino";"1959-07-25";"Divorciado(a)";"Servidor Público Municipal";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"482012012";"782-72.2012.6.11.0001";""
"JUVENILIO DA SILVA LARA";"TENENTE LARA O AS DE OURO";"40190";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1950-05-24";"Casado(a)";"Policial Militar";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"456002012";"281-21.2012.6.11.0001";""
"KARLA MARIA NEIVA MARQUES";"KARLA MARIA";"27890";"Aguardando julgamento";"PSDC";"27";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Feminino";"1971-02-03";"Casado(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"453202012";"71-67.2012.6.11.0001";""
"KATIA CILENE MOREIRA MORAIS";"KATIA MOREIRA";"12400";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Feminino";"1970-12-05";"Separado(a) judicialmente";"Enfermeiro";"Ensino Médio completo";"Brasileira nata";"COROATA/MA";"";"";"423182012";"201-57.2012.6.11.0001";""
"KLEBESON ROCHA DE MORAES";"KLEBESON ROCHA";"25600";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1977-06-17";"Casado(a)";"Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados";"Ensino Médio completo";"Brasileira nata";"CUIABA/MT";"";"";"380422012";"180-81.2012.6.11.0001";""
"LAURIANE APARECIDA DUARTE DE FIGUEIREDO RODRIGUES";"LAURIANE FIGUEIREDO";"45777";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1979-12-07";"Casado(a)";"Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro)";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"410352012";"644-08.2012.6.11.0001";""
"LEANDRA ROBERTA TAQUES AMORIM SANTOS";"LEANDRA TAQUES";"25500";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Feminino";"1980-10-08";"Solteiro(a)";"Outros";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"380432012";"181-66.2012.6.11.0001";""
"LEDINAVA DA SILVA DOS SANTOS";"LINDINALVA SILVA";"14113";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Feminino";"1956-09-10";"Viúvo(a)";"Dona de Casa";"Ensino Médio completo";"Brasileira nata";"GUARUJÁ/SP";"";"";"416612012";"261-30.2012.6.11.0001";""
"LEIDE MARIA DOS SANTOS SILVA";"LEIDE MARIA";"15010";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Feminino";"1962-02-10";"Casado(a)";"Servidor Público Estadual";"Superior completo";"Brasileira nata";"ROSARIO OESTE/MT";"";"";"362342012";"307-19.2012.6.11.0001";""
"LEOMINDO DE ARRUDA MACIEL JUNIOR";"JUNIOR CUIABANO";"40555";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1975-06-16";"Solteiro(a)";"Locutor e Comentarista de Rádio e Televisão e Radialista";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"456012012";"282-06.2012.6.11.0001";""
"LEONARDO GONZALES DE OLIVEIRA RIBEIRO";"LEONARDO DE OLIVEIRA";"14000";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1976-07-17";"Casado(a)";"Empresário";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"416622012";"473-51.2012.6.11.0001";""
"LEONEL REIS DOS SANTOS";"LEONEL REIS";"13113";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Masculino";"1976-10-24";"Solteiro(a)";"Servidor Público Estadual";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"442172012";"236-17.2012.6.11.0001";""
"LICIO ANTONIO MALHEIROS";"LICIO MALHEIROS";"15777";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Masculino";"1958-03-05";"Casado(a)";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"362352012";"308-04.2012.6.11.0001";""
"LÍDIO BARBOSA";"JUCA DO GUARANÁ FILHO";"70456";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Masculino";"1978-04-09";"Solteiro(a)";"Empresário";"Superior incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"455152012";"108-94.2012.6.11.0001";""
